EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,Zip
585024,JEFFERSON CO.,SHIVELY,7/14/2015,1825,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,96638,C,111,LMK,0,0,Broadcast Media, , , ,2,ENE,2,ENE,SHIVELY,7/14/2015,1825,38.19,-85.78,38.19,-85.78,A broadcast media meteorologist relayed a report of a tree down in the area.,"A series of upper level disturbances moved from the Upper Midwest into the lower Ohio Valley and interacted with a moist, warm and unstable atmosphere. Strong to severe thunderstorms developed and then organized into bowing segments across the area, spawning three weak tornadoes in addition to widespread areas of downburst wind damage. Thousands of trees were downed, causing scattered power outages and some structural damage.  In addition, due to the very wet antecedent conditions, flash flooding occurred in several locations, resulting in closed and impassable roads, water rescues and significant property damage. The most widespread and hardest hit areas were along and east of Interstate 65 in central Kentucky. Rainfall amounts over the period were in excess of 5 to 7 inches. Several rivers across the region went above flood stage, cresting several feet above flood stage.",60,40215
585025,JEFFERSON CO.,HIGHLANDS,7/14/2015,1828,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,96638,C,111,LMK,0,0,Broadcast Media, , , ,1,NNW,1,NNW,HIGHLANDS,7/14/2015,1828,38.25,-85.69,38.25,-85.69,A broadcast meteorologist relayed a report of trees and power poles down in the area from severe thunderstorm winds.,"A series of upper level disturbances moved from the Upper Midwest into the lower Ohio Valley and interacted with a moist, warm and unstable atmosphere. Strong to severe thunderstorms developed and then organized into bowing segments across the area, spawning three weak tornadoes in addition to widespread areas of downburst wind damage. Thousands of trees were downed, causing scattered power outages and some structural damage.  In addition, due to the very wet antecedent conditions, flash flooding occurred in several locations, resulting in closed and impassable roads, water rescues and significant property damage. The most widespread and hardest hit areas were along and east of Interstate 65 in central Kentucky. Rainfall amounts over the period were in excess of 5 to 7 inches. Several rivers across the region went above flood stage, cresting several feet above flood stage.",61,40206
585027,JEFFERSON CO.,(LOU)BOWMAN FLD LOUI,7/14/2015,1842,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,96638,C,111,LMK,0,0,Law Enforcement, , , ,1,E,1,E,(LOU)BOWMAN FLD LOUI,7/14/2015,1842,38.23,-85.65,38.23,-85.65,A Jefferson County law enforcement official reported 4 trees down in the area from severe thunderstorm winds.,"A series of upper level disturbances moved from the Upper Midwest into the lower Ohio Valley and interacted with a moist, warm and unstable atmosphere. Strong to severe thunderstorms developed and then organized into bowing segments across the area, spawning three weak tornadoes in addition to widespread areas of downburst wind damage. Thousands of trees were downed, causing scattered power outages and some structural damage.  In addition, due to the very wet antecedent conditions, flash flooding occurred in several locations, resulting in closed and impassable roads, water rescues and significant property damage. The most widespread and hardest hit areas were along and east of Interstate 65 in central Kentucky. Rainfall amounts over the period were in excess of 5 to 7 inches. Several rivers across the region went above flood stage, cresting several feet above flood stage.",62,40205
583609,JEFFERSON CO.,RICHLAWN,7/17/2015,2128,Thunderstorm Wind,52, ,0,0,10000,0,KY,EST-5,EG,96640,C,111,LMK,0,0,Broadcast Media, , , ,1,N,1,N,RICHLAWN,7/17/2015,2128,38.26,-85.6,38.26,-85.6,A broadcast media meteorologist relayed a report of numerous trees and power lines down in the area due to severe thunderstorm winds.,"A small but intense complex of severe thunderstorms developed north of the area but quickly moved into north central Kentucky during the evening hours of July 17th. Widespread damaging wind gusts estimated between 55 and 60 mph occurred, resulting in toppled trees and power lines. This storm significantly impacted the Louisville metro area and caused thousands of homes and businesses to lose power. A popular outdoor music festival in Louisville was hit by the storms as well, forcing thousands of concert goers to seek shelter and cutting short the evening performances. Flash flooding also occurred as a result of the very intense rainfall rates and very wet antecedent conditions.",63,40222
583615,JEFFERSON CO.,(LOU)BOWMAN FLD LOUI,7/17/2015,2129,Thunderstorm Wind,52, ,0,0,30000,0,KY,EST-5,EG,96640,C,111,LMK,0,0,Broadcast Media, , , ,1,E,1,E,(LOU)BOWMAN FLD LOUI,7/17/2015,2129,38.23,-85.66,38.23,-85.66,A broadcast media meteorologist relayed a report that severe thunderstorm winds brought down tree limbs on cars in the area.,"A small but intense complex of severe thunderstorms developed north of the area but quickly moved into north central Kentucky during the evening hours of July 17th. Widespread damaging wind gusts estimated between 55 and 60 mph occurred, resulting in toppled trees and power lines. This storm significantly impacted the Louisville metro area and caused thousands of homes and businesses to lose power. A popular outdoor music festival in Louisville was hit by the storms as well, forcing thousands of concert goers to seek shelter and cutting short the evening performances. Flash flooding also occurred as a result of the very intense rainfall rates and very wet antecedent conditions.",64,40041
583616,JEFFERSON CO.,PROSPECT,7/17/2015,2139,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,96640,C,111,LMK,0,0,Public, , , ,1,E,1,E,PROSPECT,7/17/2015,2139,38.35,-85.61,38.35,-85.61,A public report of a wind gust around 60 mph was received. The severe thunderstorm also produced a 60 mph wind gust at the Louisville International Airport.,"A small but intense complex of severe thunderstorms developed north of the area but quickly moved into north central Kentucky during the evening hours of July 17th. Widespread damaging wind gusts estimated between 55 and 60 mph occurred, resulting in toppled trees and power lines. This storm significantly impacted the Louisville metro area and caused thousands of homes and businesses to lose power. A popular outdoor music festival in Louisville was hit by the storms as well, forcing thousands of concert goers to seek shelter and cutting short the evening performances. Flash flooding also occurred as a result of the very intense rainfall rates and very wet antecedent conditions.",65,40059
583617,JEFFERSON CO.,AUDUBON PARK,7/17/2015,2141,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,MG,96640,C,111,LMK,0,0,ASOS, , , ,1,NNW,1,NNW,AUDUBON PARK,7/17/2015,2141,38.22,-85.74,38.22,-85.74,The ASOS at the Louisville International Airport recorded a 60 mph wind gust associated with a severe thunderstorm.,"A small but intense complex of severe thunderstorms developed north of the area but quickly moved into north central Kentucky during the evening hours of July 17th. Widespread damaging wind gusts estimated between 55 and 60 mph occurred, resulting in toppled trees and power lines. This storm significantly impacted the Louisville metro area and caused thousands of homes and businesses to lose power. A popular outdoor music festival in Louisville was hit by the storms as well, forcing thousands of concert goers to seek shelter and cutting short the evening performances. Flash flooding also occurred as a result of the very intense rainfall rates and very wet antecedent conditions.",66,40217
583618,JEFFERSON CO.,HIGHLANDS,7/17/2015,2142,Thunderstorm Wind,52, ,0,0,10000,0,KY,EST-5,EG,96640,C,111,LMK,0,0,Broadcast Media, , , ,1,W,1,W,HIGHLANDS,7/17/2015,2142,38.23,-85.7,38.23,-85.7,A broadcast meteorologist relayed a report of large trees down on power lines in the area as a result of severe thunderstorm winds.,"A small but intense complex of severe thunderstorms developed north of the area but quickly moved into north central Kentucky during the evening hours of July 17th. Widespread damaging wind gusts estimated between 55 and 60 mph occurred, resulting in toppled trees and power lines. This storm significantly impacted the Louisville metro area and caused thousands of homes and businesses to lose power. A popular outdoor music festival in Louisville was hit by the storms as well, forcing thousands of concert goers to seek shelter and cutting short the evening performances. Flash flooding also occurred as a result of the very intense rainfall rates and very wet antecedent conditions.",67,40205
583623,JEFFERSON CO.,SHIVELY,7/17/2015,2144,Thunderstorm Wind,54, ,0,0,0,0,KY,EST-5,MG,96640,C,111,LMK,0,0,Public, , , ,1,SSW,1,SSW,SHIVELY,7/17/2015,2144,38.16,-85.83,38.16,-85.83,A public report was received of a 62 mph wind gust.,"A small but intense complex of severe thunderstorms developed north of the area but quickly moved into north central Kentucky during the evening hours of July 17th. Widespread damaging wind gusts estimated between 55 and 60 mph occurred, resulting in toppled trees and power lines. This storm significantly impacted the Louisville metro area and caused thousands of homes and businesses to lose power. A popular outdoor music festival in Louisville was hit by the storms as well, forcing thousands of concert goers to seek shelter and cutting short the evening performances. Flash flooding also occurred as a result of the very intense rainfall rates and very wet antecedent conditions.",68,40216
583624,JEFFERSON CO.,AUDUBON PARK,7/17/2015,2147,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,96640,C,111,LMK,0,0,Trained Spotter, , , ,1,NNW,1,NNW,AUDUBON PARK,7/17/2015,2147,38.22,-85.74,38.22,-85.74,A trained spotter relayed a report of numerous power outages across the city.,"A small but intense complex of severe thunderstorms developed north of the area but quickly moved into north central Kentucky during the evening hours of July 17th. Widespread damaging wind gusts estimated between 55 and 60 mph occurred, resulting in toppled trees and power lines. This storm significantly impacted the Louisville metro area and caused thousands of homes and businesses to lose power. A popular outdoor music festival in Louisville was hit by the storms as well, forcing thousands of concert goers to seek shelter and cutting short the evening performances. Flash flooding also occurred as a result of the very intense rainfall rates and very wet antecedent conditions.",69,40217
583625,JEFFERSON CO.,JEFFERSONTOWN,7/17/2015,2150,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,96640,C,111,LMK,0,0,Public, , , ,1,N,1,N,JEFFERSONTOWN,7/17/2015,2150,38.21,-85.57,38.21,-85.57,A public report was received of numerous trees down due to severe thunderstorm winds.,"A small but intense complex of severe thunderstorms developed north of the area but quickly moved into north central Kentucky during the evening hours of July 17th. Widespread damaging wind gusts estimated between 55 and 60 mph occurred, resulting in toppled trees and power lines. This storm significantly impacted the Louisville metro area and caused thousands of homes and businesses to lose power. A popular outdoor music festival in Louisville was hit by the storms as well, forcing thousands of concert goers to seek shelter and cutting short the evening performances. Flash flooding also occurred as a result of the very intense rainfall rates and very wet antecedent conditions.",70,40299
583626,JEFFERSON CO.,AUDUBON PARK,7/17/2015,2154,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,96640,C,111,LMK,0,0,Broadcast Media, , , ,1,NNW,1,NNW,AUDUBON PARK,7/17/2015,2154,38.22,-85.74,38.22,-85.74,"Due to severe thunderstorm winds and downed trees, a broadcast meteorologist relayed a report of over 9000 residences and businesses without power in Jefferson County.","A small but intense complex of severe thunderstorms developed north of the area but quickly moved into north central Kentucky during the evening hours of July 17th. Widespread damaging wind gusts estimated between 55 and 60 mph occurred, resulting in toppled trees and power lines. This storm significantly impacted the Louisville metro area and caused thousands of homes and businesses to lose power. A popular outdoor music festival in Louisville was hit by the storms as well, forcing thousands of concert goers to seek shelter and cutting short the evening performances. Flash flooding also occurred as a result of the very intense rainfall rates and very wet antecedent conditions.",71,40217
585304,JEFFERSON CO.,BALLARDSVILLE,7/29/2015,1659,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,97056,C,111,LMK,0,0,Trained Spotter, , , ,1,WSW,1,WSW,BALLARDSVILLE,7/29/2015,1659,38.3177,-85.5396,38.3177,-85.5396,A trained spotter reported trees down on a horse farm near the intersection of Murphy Lane and Highway 22.,A very warm and humid air mass characterized by temperatures in the low to mid 90s and dewpoints in the mid 70s resulted in isolated to scattered strong and severe thunderstorms across central Kentucky. The primary hazards that developed were damaging winds and flash flooding.,72,40241
585281,JEFFERSON CO.,RICHLAWN,7/29/2015,1718,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,97056,C,111,LMK,0,0,Broadcast Media, , , ,1,WNW,1,WNW,RICHLAWN,7/29/2015,1718,38.2542,-85.612,38.2542,-85.612,A broadcast meteorologist relayed a report of a tree down blocking Washburn Lane at New LaGrange Road.,A very warm and humid air mass characterized by temperatures in the low to mid 90s and dewpoints in the mid 70s resulted in isolated to scattered strong and severe thunderstorms across central Kentucky. The primary hazards that developed were damaging winds and flash flooding.,73,40242
585302,JEFFERSON CO.,WINDY HILLS,7/29/2015,1718,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,97056,C,111,LMK,0,0,NWS Employee, , , ,1,NW,1,NW,WINDY HILLS,7/29/2015,1718,38.2823,-85.6148,38.2823,-85.6148,An off-duty NWS employee reported trees down at the intersection of Glen Arbor and Greenlawn.,A very warm and humid air mass characterized by temperatures in the low to mid 90s and dewpoints in the mid 70s resulted in isolated to scattered strong and severe thunderstorms across central Kentucky. The primary hazards that developed were damaging winds and flash flooding.,74,40222
585299,JEFFERSON CO.,HIGHLANDS,7/29/2015,1718,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,97056,C,111,LMK,0,0,Broadcast Media, , , ,3,NW,3,NW,HIGHLANDS,7/29/2015,1718,38.2605,-85.7195,38.2605,-85.7195,A broadcast media meteorologist relayed a report of trees down near the intersection of Frankfort Avenue and Story Avenue.,A very warm and humid air mass characterized by temperatures in the low to mid 90s and dewpoints in the mid 70s resulted in isolated to scattered strong and severe thunderstorms across central Kentucky. The primary hazards that developed were damaging winds and flash flooding.,75,40206
585296,JEFFERSON CO.,RICHLAWN,7/29/2015,1718,Thunderstorm Wind,52, ,0,0,3000,0,KY,EST-5,EG,97056,C,111,LMK,0,0,Broadcast Media, , , ,1,NNW,1,NNW,RICHLAWN,7/29/2015,1718,38.2595,-85.6025,38.2595,-85.6025,A broadcast media meteorologist relayed a report of a power pole down on New LaGrange Road.,A very warm and humid air mass characterized by temperatures in the low to mid 90s and dewpoints in the mid 70s resulted in isolated to scattered strong and severe thunderstorms across central Kentucky. The primary hazards that developed were damaging winds and flash flooding.,76,40222
587045,JEFFERSON CO.,VALLEY STATION,8/4/2015,1846,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,97205,C,111,LMK,0,0,Broadcast Media, , , ,1,SSE,1,SSE,VALLEY STATION,8/4/2015,1846,38.1,-85.86,38.1,-85.86,A broadcast meteorologist relayed a report of a large tree snapped off.,"A warm, humid air mass collided with an approaching cold front August 3 and 4 across central Kentucky. Isolated to scattered thunderstorms developed and moved through parts of the region, producing locally damaging winds and excessive rainfall. A cluster of the storms regenerated over Bourbon County with reports of 4 to locally 6 inches.",77,40272
587046,JEFFERSON CO.,VALLEY STATION,8/4/2015,1846,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,97205,C,111,LMK,0,0,NWS Employee, , , ,1,E,1,E,VALLEY STATION,8/4/2015,1846,38.12,-85.86,38.12,-85.86,An off-duty NWS employee relayed a report of a tree snapped off along Johnsontown Road near Highway 31W.,"A warm, humid air mass collided with an approaching cold front August 3 and 4 across central Kentucky. Isolated to scattered thunderstorms developed and moved through parts of the region, producing locally damaging winds and excessive rainfall. A cluster of the storms regenerated over Bourbon County with reports of 4 to locally 6 inches.",78,40272
587047,JEFFERSON CO.,ORELL,8/4/2015,1850,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,97205,C,111,LMK,0,0,NWS Employee, , , ,1,NNE,1,NNE,ORELL,8/4/2015,1850,38.09,-85.87,38.09,-85.87,An off-duty NWS employee reported that a large tree was snapped on Leemont Drive.,"A warm, humid air mass collided with an approaching cold front August 3 and 4 across central Kentucky. Isolated to scattered thunderstorms developed and moved through parts of the region, producing locally damaging winds and excessive rainfall. A cluster of the storms regenerated over Bourbon County with reports of 4 to locally 6 inches.",79,40272
587048,BULLITT CO.,BROOKS,8/4/2015,1900,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,97205,C,29,LMK,0,0,Broadcast Media, , , ,1,W,1,W,BROOKS,8/4/2015,1900,38.07,-85.72,38.07,-85.72,A broadcast media meteorologist relayed a report of trees down in the Brooks area.,"A warm, humid air mass collided with an approaching cold front August 3 and 4 across central Kentucky. Isolated to scattered thunderstorms developed and moved through parts of the region, producing locally damaging winds and excessive rainfall. A cluster of the storms regenerated over Bourbon County with reports of 4 to locally 6 inches.",80,40109
587049,BULLITT CO.,SALT RIVER,8/4/2015,1905,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,97205,C,29,LMK,0,0,Trained Spotter, , , ,1,E,1,E,SALT RIVER,8/4/2015,1905,37.97,-85.71,37.97,-85.71,A trained spotter reported trees down along Beech Grove Road.,"A warm, humid air mass collided with an approaching cold front August 3 and 4 across central Kentucky. Isolated to scattered thunderstorms developed and moved through parts of the region, producing locally damaging winds and excessive rainfall. A cluster of the storms regenerated over Bourbon County with reports of 4 to locally 6 inches.",81,40165
587050,BULLITT CO.,GAP IN KNOB,8/4/2015,1907,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,97205,C,29,LMK,0,0,Emergency Manager, , , ,3,SE,3,SE,GAP IN KNOB,8/4/2015,1907,37.99,-85.66,37.99,-85.66,The Bullitt County emergency manager reported trees and power lines down throughout the area.,"A warm, humid air mass collided with an approaching cold front August 3 and 4 across central Kentucky. Isolated to scattered thunderstorms developed and moved through parts of the region, producing locally damaging winds and excessive rainfall. A cluster of the storms regenerated over Bourbon County with reports of 4 to locally 6 inches.",82,40165
587051,BULLITT CO.,HUBERS,8/4/2015,1908,Thunderstorm Wind,52, ,0,0,6000,0,KY,EST-5,EG,97205,C,29,LMK,0,0,Emergency Manager, , , ,2,E,2,E,HUBERS,8/4/2015,1908,38.03,-85.66,38.03,-85.66,The Bullitt County emergency manager reported a large tree down on power lines along Bells Mill Road.,"A warm, humid air mass collided with an approaching cold front August 3 and 4 across central Kentucky. Isolated to scattered thunderstorms developed and moved through parts of the region, producing locally damaging winds and excessive rainfall. A cluster of the storms regenerated over Bourbon County with reports of 4 to locally 6 inches.",83,40165
592600,JEFFERSON CO.,(LOU)BOWMAN FLD LOUI,9/1/2015,1840,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,98547,C,111,LMK,0,0,Law Enforcement, , , ,1,NNE,1,NNE,(LOU)BOWMAN FLD LOUI,9/1/2015,1840,38.25,-85.66,38.25,-85.66,Louisville Metrosafe reported that a tree fell down as a result of thunderstorm winds on Grandview Avenue.,A very isolated storm developed over the Louisville metro during the late afternoon hours September 1st. Some localized damage was reported to the NWS.,84,40207
606264,OLDHAM CO.,HARMONY VLG,12/23/2015,1858,Thunderstorm Wind,52, ,0,0,60000,0,KY,EST-5,EG,101194,C,185,LMK,0,0,Law Enforcement, , , ,1,N,1,N,HARMONY VLG,12/23/2015,1858,38.41,-85.62,38.41,-85.62,Oldham County law enforcement reported that a house fell off its stilts due to the severe thunderstorm winds.,"Unseasonable warmth and rich Gulf moisture collided with an approaching surface low pressure system and cold front to produce several lines of strong to severe thunderstorms across central Kentucky. Damaging winds was the main threat, but some hail was also reported. Intense torrential rainfall also fell which produced localized flooding issues. Taylor County received some of the worst damage as a series of microbursts produced pockets of 100 mph winds in a small area about 5 miles south of Campbellsville.",85,40059
606265,JEFFERSON CO.,HIGHLANDS,12/23/2015,1900,Thunderstorm Wind,52, ,0,0,10000,0,KY,EST-5,EG,101194,C,111,LMK,0,0,Public, , , ,2,WNW,2,WNW,HIGHLANDS,12/23/2015,1900,38.24,-85.71,38.24,-85.71,The public reported to the NWS that severe thunderstorm winds brought down a tree onto a building.,"Unseasonable warmth and rich Gulf moisture collided with an approaching surface low pressure system and cold front to produce several lines of strong to severe thunderstorms across central Kentucky. Damaging winds was the main threat, but some hail was also reported. Intense torrential rainfall also fell which produced localized flooding issues. Taylor County received some of the worst damage as a series of microbursts produced pockets of 100 mph winds in a small area about 5 miles south of Campbellsville.",86,40204
605591,JEFFERSON CO.,LOUISVILLE,12/23/2015,1904,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,101194,C,111,LMK,0,0,Public, , , ,1,W,1,W,LOUISVILLE,12/23/2015,1904,38.23,-85.8,38.23,-85.8,The public reported to the NWS that trees were down across western Jefferson County as a result of severe thunderstorm winds.,"Unseasonable warmth and rich Gulf moisture collided with an approaching surface low pressure system and cold front to produce several lines of strong to severe thunderstorms across central Kentucky. Damaging winds was the main threat, but some hail was also reported. Intense torrential rainfall also fell which produced localized flooding issues. Taylor County received some of the worst damage as a series of microbursts produced pockets of 100 mph winds in a small area about 5 miles south of Campbellsville.",87,40210
606266,OLDHAM CO.,CENTERFIELD,12/23/2015,1907,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,101194,C,185,LMK,0,0,Law Enforcement, , , ,1,WNW,1,WNW,CENTERFIELD,12/23/2015,1907,38.36,-85.42,38.36,-85.42,Oldham County law enforcement reported to the NWS that trees were down due to severe thunderstorm winds at 4512 Centerfield Drive.,"Unseasonable warmth and rich Gulf moisture collided with an approaching surface low pressure system and cold front to produce several lines of strong to severe thunderstorms across central Kentucky. Damaging winds was the main threat, but some hail was also reported. Intense torrential rainfall also fell which produced localized flooding issues. Taylor County received some of the worst damage as a series of microbursts produced pockets of 100 mph winds in a small area about 5 miles south of Campbellsville.",88,40031
605567,OLDHAM CO.,CENTERFIELD,12/23/2015,1908,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,101194,C,185,LMK,0,0,Law Enforcement, , , ,0,N,0,N,CENTERFIELD,12/23/2015,1908,38.35,-85.4,38.35,-85.4,Local law enforcement officials reported to the NWS that trees were down on Harvest Drive due to severe thunderstorm winds.,"Unseasonable warmth and rich Gulf moisture collided with an approaching surface low pressure system and cold front to produce several lines of strong to severe thunderstorms across central Kentucky. Damaging winds was the main threat, but some hail was also reported. Intense torrential rainfall also fell which produced localized flooding issues. Taylor County received some of the worst damage as a series of microbursts produced pockets of 100 mph winds in a small area about 5 miles south of Campbellsville.",89,40014
605590,JEFFERSON CO.,HIGHLANDS,12/23/2015,1922,Thunderstorm Wind,52, ,0,0,10000,0,KY,EST-5,EG,101194,C,111,LMK,0,0,Public, , , ,2,WNW,2,WNW,HIGHLANDS,12/23/2015,1922,38.24,-85.71,38.24,-85.71,The public reported to the NWS that severe thunderstorm winds brought down a tree on a building.,"Unseasonable warmth and rich Gulf moisture collided with an approaching surface low pressure system and cold front to produce several lines of strong to severe thunderstorms across central Kentucky. Damaging winds was the main threat, but some hail was also reported. Intense torrential rainfall also fell which produced localized flooding issues. Taylor County received some of the worst damage as a series of microbursts produced pockets of 100 mph winds in a small area about 5 miles south of Campbellsville.",90,40204
622809,JEFFERSON CO.,VALLEY STATION,3/31/2016,1515,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,103373,C,111,LMK,0,0,Public, , , ,1,W,1,W,VALLEY STATION,3/31/2016,1515,38.12,-85.88,38.12,-85.88,A large tree limb fell down on Aristides Drive.,"An approaching cold front, combined with ample daytime instability and moisture, led to several lines of strong to severe thunderstorms across central Kentucky during the afternoon and early evening hours March 31st. The primary hazard was damaging wind. The hardest hit area was near Harned, Kentucky in Breckinridge County where a narrow path of 60 mph winds peeled off a portion of the local middle school and tossed around a few mobile homes. Two minor injuries occurred as a result.",91,40272
622811,BULLITT CO.,SHEPHERDSVILLE,3/31/2016,1522,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,103373,C,29,LMK,0,0,Public, , , ,1,NE,1,NE,SHEPHERDSVILLE,3/31/2016,1522,37.99,-85.71,37.99,-85.71,Power lines were reported down in Shepherdsville.,"An approaching cold front, combined with ample daytime instability and moisture, led to several lines of strong to severe thunderstorms across central Kentucky during the afternoon and early evening hours March 31st. The primary hazard was damaging wind. The hardest hit area was near Harned, Kentucky in Breckinridge County where a narrow path of 60 mph winds peeled off a portion of the local middle school and tossed around a few mobile homes. Two minor injuries occurred as a result.",92,40165
622813,JEFFERSON CO.,AUDUBON PARK,3/31/2016,1525,Thunderstorm Wind,52, ,0,0,10000,0,KY,EST-5,EG,103373,C,111,LMK,0,0,Public, , , ,1,SE,1,SE,AUDUBON PARK,3/31/2016,1525,38.19,-85.72,38.19,-85.72,Bleachers and goal posts were blown over due to severe thunderstorm winds at Male High School.,"An approaching cold front, combined with ample daytime instability and moisture, led to several lines of strong to severe thunderstorms across central Kentucky during the afternoon and early evening hours March 31st. The primary hazard was damaging wind. The hardest hit area was near Harned, Kentucky in Breckinridge County where a narrow path of 60 mph winds peeled off a portion of the local middle school and tossed around a few mobile homes. Two minor injuries occurred as a result.",93,40213
622815,JEFFERSON CO.,GREENWOOD,3/31/2016,1528,Thunderstorm Wind,52, ,0,0,10000,0,KY,EST-5,EG,103373,C,111,LMK,0,0,Broadcast Media, , , ,0,N,0,N,GREENWOOD,3/31/2016,1528,38.15,-85.9,38.15,-85.9,A broadcast meteorologist relayed a report of a tree down on a mobile home on Cane Run Road.,"An approaching cold front, combined with ample daytime instability and moisture, led to several lines of strong to severe thunderstorms across central Kentucky during the afternoon and early evening hours March 31st. The primary hazard was damaging wind. The hardest hit area was near Harned, Kentucky in Breckinridge County where a narrow path of 60 mph winds peeled off a portion of the local middle school and tossed around a few mobile homes. Two minor injuries occurred as a result.",94,40258
622818,JEFFERSON CO.,LOUISVILLE,3/31/2016,1528,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,103373,C,111,LMK,0,0,Public, , , ,2,S,2,S,LOUISVILLE,3/31/2016,1528,38.2,-85.78,38.2,-85.78,Power lines were reported down on Taylor Boulevard.,"An approaching cold front, combined with ample daytime instability and moisture, led to several lines of strong to severe thunderstorms across central Kentucky during the afternoon and early evening hours March 31st. The primary hazard was damaging wind. The hardest hit area was near Harned, Kentucky in Breckinridge County where a narrow path of 60 mph winds peeled off a portion of the local middle school and tossed around a few mobile homes. Two minor injuries occurred as a result.",95,40215
622817,JEFFERSON CO.,PARKWOOD,3/31/2016,1528,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,103373,C,111,LMK,0,0,Public, , , ,1,N,1,N,PARKWOOD,3/31/2016,1528,38.16,-85.8,38.16,-85.8,Power lines were reported down on Palatka Road near Manslick Road in the Iroquois Park area.,"An approaching cold front, combined with ample daytime instability and moisture, led to several lines of strong to severe thunderstorms across central Kentucky during the afternoon and early evening hours March 31st. The primary hazard was damaging wind. The hardest hit area was near Harned, Kentucky in Breckinridge County where a narrow path of 60 mph winds peeled off a portion of the local middle school and tossed around a few mobile homes. Two minor injuries occurred as a result.",96,40214
622819,JEFFERSON CO.,LOUISVILLE,3/31/2016,1528,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,103373,C,111,LMK,0,0,Public, , , ,3,NW,3,NW,LOUISVILLE,3/31/2016,1528,38.26,-85.81,38.26,-85.81,A large tree was blown down on Duncan Street.,"An approaching cold front, combined with ample daytime instability and moisture, led to several lines of strong to severe thunderstorms across central Kentucky during the afternoon and early evening hours March 31st. The primary hazard was damaging wind. The hardest hit area was near Harned, Kentucky in Breckinridge County where a narrow path of 60 mph winds peeled off a portion of the local middle school and tossed around a few mobile homes. Two minor injuries occurred as a result.",97,40212
622821,BULLITT CO.,GAP IN KNOB,3/31/2016,1529,Thunderstorm Wind,52, ,0,0,10000,0,KY,EST-5,EG,103373,C,29,LMK,0,0,Public, , , ,4,E,4,E,GAP IN KNOB,3/31/2016,1529,38.02,-85.63,38.02,-85.63,An outbuilding was damaged near Salt River Electric on Highway 44.,"An approaching cold front, combined with ample daytime instability and moisture, led to several lines of strong to severe thunderstorms across central Kentucky during the afternoon and early evening hours March 31st. The primary hazard was damaging wind. The hardest hit area was near Harned, Kentucky in Breckinridge County where a narrow path of 60 mph winds peeled off a portion of the local middle school and tossed around a few mobile homes. Two minor injuries occurred as a result.",98,40165
